origin,citation
US-10545646-B2,US-9418056-B2
US-10395306-B1,US-2016048900-A1
US-10395306-B1,US-2016189262-A1
US-2016073261-A1,US-9373112-B1
US-2017098210-A1,US-9373112-B1
US-2017142645-A1,US-2016217519-A1
US-2018007587-A1,US-9351193-B2
US-10592206-B2,US-2016307281-A1
US-10505949-B2,US-2016364787-A1
US-10509800-B2,US-2016092781-A1
US-10536746-B2,US-2016275588-A1
US-10560808-B2,US-9373112-B1
US-10560808-B2,US-2016210606-A1
US-10528995-B2,US-2016125489-A1
US-10528995-B2,US-2016180418-A1
US-10528995-B2,US-2016203533-A1
US-2016335373-A1,US-2016225059-A1
US-2016371576-A1,US-9317794-B2
US-2016371576-A1,US-9396423-B2
KR-101752555-B1,KR-101641602-B1
KR-101888013-B1,KR-101641999-B1
KR-102029462-B1,KR-101681293-B1
US-10210283-B2,US-2016071143-A1
US-10102293-B2,US-2016071188-A1
US-10102293-B2,US-9330412-B2
US-10102293-B2,US-2016239902-A1
US-10366217-B2,US-2016262017-A1
US-10289900-B2,US-2016109954-A1
US-10003556-B2,US-9367864-B2
US-10097893-B2,US-9246866-B1
US-10334151-B2,US-2016381348-A1
US-10177998-B2,US-2016026552-A1
US-10089679-B2,US-9378500-B2
US-10089679-B2,US-9390384-B2
US-10089679-B2,US-9412123-B2
US-10089679-B2,US-2016246581-A1
US-10497045-B2,US-2016027091-A1
US-10497021-B1,US-2016162973-A1
US-10404860-B2,US-2016042419-A1
US-10425548-B2,US-2016226952-A1
US-10462150-B2,US-9519932-B2
US-10462150-B2,US-9524524-B2
US-10534993-B2,US-9495851-B1
US-10410265-B2,US-2016055563-A1
US-10511971-B1,US-2016027079-A1
US-10511971-B1,US-2016321771-A1
US-10387554-B1,WO-2016193818-A1
US-10567732-B2,US-2016171597-A1
US-10034314-B2,US-2016035011-A1
US-10112606-B2,US-2016321848-A1
US-10115021-B2,US-9245271-B1
US-10140381-B2,US-2016132516-A1
US-10140381-B2,US-9412208-B2
US-10140381-B2,US-9424608-B2
US-10216709-B2,US-2016269330-A1
US-10216709-B2,US-2016285816-A1
US-10270881-B2,US-2016034543-A1
US-10270881-B2,US-2016179962-A1
US-10271284-B2,US-9311685-B2
US-10322320-B2,US-9330406-B2
US-10327107-B2,US-2016189170-A1
US-2018053161-A1,US-2016092902-A1
US-2018247347-A1,US-2016104216-A1
US-10229282-B2,US-2016071170-A1
US-10248817-B2,US-2016034981-A1
US-10282727-B2,US-2016005028-A1
US-10282727-B2,US-9305310-B2
US-10282727-B2,US-2016104228-A1
US-10282727-B2,US-9324067-B2
US-10282727-B2,US-2016253665-A1
US-10282727-B2,US-9483763-B2
KR-101706894-B1,JP-5946441-B2
KR-20180120053-A,KR-20160091139-A
US-10356187-B2,US-2016047662-A1
US-10389794-B2,US-9471455-B2
US-10389794-B2,US-9507686-B2
US-10469442-B2,US-2016104346-A1
US-10592522-B2,US-9420050-B1
US-10395284-B2,US-2016203542-A1
US-10409832-B2,US-9411899-B2
US-10593004-B2,US-9251541-B2
US-10593004-B2,US-9280658-B2
US-10593004-B2,US-9390384-B2
US-2018287852-A1,US-2016232600-A1
US-2017300177-A1,US-2016117393-A1
US-2018096752-A1,US-2016019749-A1
US-2017139672-A1,US-2016253746-A1
US-2016034546-A1,US-9349123-B1
US-2016294967-A1,US-2016283925-A1
US-2016294967-A1,US-2016292677-A1
US-2016021510-A1,US-9310205-B2
US-10475103-B2,US-9449342-B2
US-10483678-B2,US-2016214535-A1
US-10122857-B2,US-2016371756-A1
US-10204282-B2,US-9365188-B1
US-10204282-B2,US-2016180428-A1
US-10311246-B1,US-9384498-B1
US-10570004-B2,US-2016325980-A1
US-10386845-B1,US-9282430-B1
US-10386845-B1,US-2016092962-A1
US-10386845-B1,US-9317983-B2
US-10386845-B1,US-9384491-B1
US-10586273-B1,US-9269103-B1
US-10586273-B1,US-2016071050-A1
US-10586273-B1,US-2016171591-A1
US-10453011-B1,US-9384491-B1
US-10453011-B1,US-9412130-B2
US-10453011-B1,US-2016232598-A1
US-10151791-B1,US-9384018-B2
US-10008099-B2,US-2016071111-A1
US-10008099-B2,US-2016350547-A1
US-10037329-B2,US-2016092557-A1
US-10083365-B2,US-2016098689-A1
US-10143325-B2,US-2016171591-A1
US-10295983-B2,US-2016072891-A1
US-10326673-B2,US-2016026552-A1
US-10332188-B2,US-9396493-B2
US-10353388-B2,US-2016068264-A1
US-10353388-B2,US-9359074-B2
US-2016350793-A1,US-2016035019-A1
US-2016350793-A1,US-2016180421-A1
US-2017032481-A1,US-2016048934-A1
US-10438228-B2,US-2016148300-A1
US-10430783-B2,US-9323961-B2
US-10209851-B2,US-9436951-B1
US-10063486-B2,US-9443272-B2
US-10152540-B2,US-2016019620-A1
US-10152540-B2,US-2016180016-A1
US-10171681-B2,US-9459767-B2
KR-101963306-B1,KR-20160022474-A
KR-101870901-B1,KR-20160009163-A
US-10102332-B1,US-9310216-B2
US-2017371620-A1,US-9448698-B2
US-2018238702-A1,US-2016371787-A1
US-2018234366-A1,US-2016247213-A1
US-2016379249-A1,US-2016180442-A1
US-2017322956-A1,US-9245289-B2
US-2017236223-A1,US-2016071029-A1
US-2017223106-A1,US-2016217258-A1
US-2018060375-A1,US-2016072891-A1
US-2018060780-A1,US-2016132953-A1
US-2018007210-A1,US-2016109954-A1
US-2018158077-A1,US-2016284012-A1
US-2017089720-A1,US-2016027307-A1
US-2016188599-A1,US-2016005004-A1
US-2016323396-A1,US-9384114-B2
US-2018160010-A1,US-2016292772-A1
US-2016283605-A1,US-2016210681-A1
US-2017187758-A1,US-2016071325-A1
US-2017187758-A1,US-9485301-B2
US-2017365182-A1,US-2016317074-A1
US-2018375964-A1,US-2016034876-A1
US-10482771-B2,US-9230292-B2
US-10508010-B2,US-2016110701-A1
US-10508010-B2,US-2016210602-A1
US-10508010-B2,US-2016259343-A1
US-10508010-B2,US-2016260158-A1
US-10508010-B2,US-2016258763-A1
US-10508010-B2,US-2016259344-A1
US-10508010-B2,US-2016260159-A1
US-10508010-B2,US-2016260161-A1
US-10508010-B2,US-2016259341-A1
US-10508010-B2,US-2016260145-A1
US-10508010-B2,US-2016260054-A1
US-10508010-B2,US-2016258762-A1
US-10508010-B2,US-2016259028-A1
US-10508010-B2,US-2016257212-A1
US-10508010-B2,US-2016255969-A1
US-10508010-B2,US-2016259340-A1
US-10508010-B2,US-2016259346-A1
US-10508010-B2,US-2016259342-A1
US-10508010-B2,US-2016259331-A1
US-10508010-B2,US-2016260142-A1
US-10508010-B2,US-2016259329-A1
US-10508010-B2,US-2016260148-A1
US-10508010-B2,US-2016259345-A1
US-10508010-B2,US-2016259339-A1
US-10508010-B2,US-2016260049-A1
US-10508010-B2,US-2016300291-A1
US-10508010-B2,US-2016364786-A1
US-10508010-B2,US-2016364785-A1
US-10591576-B1,US-2016086029-A1
TW-I680417-B,CN-105321067-A
US-10325529-B1,US-2016328775-A1
US-10019709-B2,US-2016232546-A1
US-10284537-B2,US-2016179962-A1
US-10275956-B1,US-9365188-B1
US-10372389-B2,US-2016171597-A1
US-10372389-B2,US-2016189284-A1
US-10372389-B2,US-2016189288-A1
US-10433612-B2,US-2016063615-A1
US-10585758-B2,US-2016210602-A1
US-10446149-B2,US-2016104098-A1
US-2017328884-A1,US-2016239624-A1
US-2018033066-A1,US-2016225056-A1
US-2018033066-A1,US-2016371650-A1
US-2017180554-A1,US-2016042419-A1
US-2019066045-A1,US-2016098676-A1
US-2019066045-A1,US-2016371650-A1
US-2016034883-A1,US-9324067-B2
US-2016078507-A1,US-9262784-B2
US-2016078507-A1,US-2016063590-A1
US-2016285781-A1,US-2016203534-A1
US-2017352078-A1,US-2016232515-A1
US-2017309255-A1,US-2016267576-A1
US-10109127-B2,US-2016027307-A1
US-10083672-B1,US-2016110789-A1
US-10121291-B2,US-9317983-B2
US-10121291-B2,US-9384491-B1
US-10134084-B1,US-2016071326-A1
US-10134084-B1,US-2016253745-A1
US-10156848-B1,US-9282430-B1
US-10156848-B1,US-2016092962-A1
US-10156848-B1,US-9317983-B2
US-10156848-B1,US-9384491-B1
US-10157231-B1,US-9324104-B1
US-10157231-B1,US-9465873-B1
US-10169619-B2,US-2016264011-A1
US-10096176-B1,US-2016093216-A1
US-10096176-B1,US-2016321566-A1
KR-20180078458-A,KR-20160041263-A
KR-101892247-B1,KR-20160014798-A
US-10366528-B2,US-2016019511-A1
US-10380224-B2,US-2016253741-A1
US-10535037-B2,US-2016068264-A1
US-10540797-B1,US-9477980-B2
US-10445693-B2,JP-5881022-B1
US-10448223-B2,US-2016027079-A1
US-10347248-B2,US-2016078504-A1
US-10347248-B2,WO-2016044290-A1
US-10347248-B2,US-9502025-B2
US-10444023-B2,US-2016321566-A1
US-10474227-B2,US-2016381348-A1
US-10454933-B2,WO-2016057791-A1
US-10600110-B2,US-2016034876-A1
US-10600110-B2,US-2016109954-A1
US-10600110-B2,US-2016335686-A1
US-10592578-B1,US-2016104346-A1
US-10442622-B2,US-2016260158-A1
US-10259397-B2,US-9346365-B1
US-10373373-B2,US-2016063588-A1
US-10356693-B2,US-2016027112-A1
US-10089363-B2,US-2016358214-A1
US-10354311-B2,US-2016098784-A1
US-10354311-B2,US-2016098775-A1
US-10354311-B2,US-2016140639-A1
US-10354311-B2,US-2016210602-A1
TW-I659382-B,CN-105976231-A
US-10600068-B2,US-2016005028-A1
US-10600068-B2,US-9305310-B2
US-10600068-B2,US-2016104228-A1
US-10600068-B2,US-9324067-B2
US-10600068-B2,US-2016253665-A1
US-10600068-B2,US-9483763-B2
US-10403155-B2,US-2016068264-A1
US-10476937-B2,US-2016078522-A1
US-10027158-B2,US-2016005068-A1
US-10127514-B2,US-2016027093-A1
US-10127514-B2,US-2016027095-A1
US-10127514-B2,US-2016078523-A1
US-10127514-B2,US-2016260158-A1
US-10229561-B2,US-9227136-B2
US-10229561-B2,US-2016086447-A1
US-10229561-B2,US-2016086453-A1
US-10318854-B2,US-2016232480-A1
KR-101893569-B1,KR-20160105090-A
US-2017013107-A1,US-9264846-B2
US-2019026160-A1,US-2016065417-A1
US-2018252577-A1,US-2016048298-A1
US-2018006774-A1,US-2016026926-A1
US-2018173561-A1,US-2016065417-A1
US-2016171591-A1,US-2016275470-A1
US-2017313439-A1,US-2016068264-A1
US-2017221139-A1,US-9400587-B2
US-2017142205-A1,US-9365188-B1
US-2016180437-A1,US-2016092960-A1
US-2017359301-A1,US-2016034990-A1
US-2017372138-A1,US-9299102-B1
US-2017076361-A1,US-2016132949-A1
US-2018012097-A1,US-9365188-B1
US-2018285957-A1,US-2016078507-A1
US-2017098314-A1,US-9524563-B2
US-2018025650-A1,US-9317983-B2
US-10388070-B2,US-2016071326-A1
US-10599550-B2,US-2016092557-A1
US-10467307-B1,US-9286391-B1
US-10536440-B2,US-9351193-B2
US-10565546-B2,US-2016140632-A1
US-2019188451-A1,US-2016259339-A1
US-2018357674-A1,US-9424603-B2
US-2016360028-A1,US-2016110830-A1
US-10528920-B2,US-2016117614-A1
US-10567975-B2,US-9256873-B2
US-10567975-B2,US-9256878-B2
US-10567975-B2,US-9256806-B2
US-10567975-B2,US-9268852-B2
US-10567975-B2,US-9275051-B2
US-10567975-B2,US-9317849-B2
US-10567975-B2,US-9324098-B1
US-10567975-B2,US-9330390-B2
US-10567975-B2,US-9336544-B2
US-10567975-B2,US-9344576-B2
US-10567975-B2,US-9342808-B2
US-10567975-B2,US-9373205-B2
US-10567975-B2,US-9384512-B2
US-10567975-B2,US-9396451-B2
US-10567975-B2,US-9405984-B2
US-10567975-B2,US-9413808-B2
US-10567975-B2,US-RE46140-E
US-10567975-B2,US-9454764-B2
US-10567975-B2,US-9471923-B2
US-10567975-B2,US-9495713-B2
US-10567975-B2,US-9495673-B2
US-10567975-B2,US-9497322-B2
US-10567975-B2,US-9524496-B2
US-10540241-B2,US-2016210602-A1
US-10069973-B2,US-2016283995-A1
US-10147984-B2,US-9434270-B1
US-10254917-B2,US-2016048768-A1
US-10326719-B2,US-9432468-B2
US-10377342-B1,US-2016027307-A1
US-10377342-B1,US-2016034845-A1
US-10377342-B1,US-2016092976-A1
US-10377342-B1,US-9459622-B2
US-10377342-B1,US-2016342934-A1
US-10377342-B1,US-9527217-B1
KR-102035141-B1,KR-20160064302-A
KR-20180087594-A,KR-101597223-B1
US-10223645-B2,US-9384422-B2
US-10272921-B2,US-2016039426-A1
US-10311223-B2,US-9317860-B2
US-10360906-B2,US-2016283995-A1
US-10271824-B2,US-2016374600-A1
US-10581826-B2,US-2016065570-A1
US-10585880-B2,US-2016335686-A1
US-2017357933-A1,US-2016350706-A1
US-10403278-B2,US-2016125071-A1
US-10403278-B2,US-9502025-B2
US-10484241-B2,US-2016171575-A1
US-10485032-B2,US-2016055576-A1
US-10489651-B2,US-9280852-B2
US-10019430-B2,US-9262392-B2
US-10019430-B2,US-2016162460-A1
US-10346459-B1,US-2016321716-A1
US-10133706-B2,US-2016275192-A1
US-10026281-B2,US-2016239796-A1
US-10040201-B2,US-2016255969-A1
US-10212254-B1,US-9251515-B2
US-10212254-B1,US-9336521-B2
US-10212254-B1,US-2016253659-A1
US-10230792-B2,US-9229905-B1
US-10262296-B2,US-2016350706-A1
US-10296192-B2,WO-2016049437-A1
US-10296192-B2,US-2016092557-A1
KR-20180134021-A,KR-20160005180-A
KR-20180134021-A,KR-20160022407-A
KR-20190045948-A,KR-20160035525-A
US-2017201569-A1,US-2016019636-A1
US-2018032883-A1,US-2016253735-A1
US-2017171736-A1,US-2016055537-A1
US-2017171736-A1,US-2016210578-A1
US-2018032985-A1,US-2016203680-A1
US-2018032985-A1,US-9412117-B2
US-2017156430-A1,US-2016267576-A1
US-2016275589-A1,US-2016019626-A1
US-2017164153-A1,US-2016086108-A1
KR-20180136658-A,KR-20160009163-A
US-10366230-B2,US-9373112-B1
US-10380358-B2,US-2016048298-A1
US-10243817-B2,US-2016026552-A1
US-10212118-B2,US-2016317074-A1
US-10298996-B2,US-2016070614-A1
US-10189642-B2,US-9230387-B2
US-10189642-B2,US-9262741-B1
US-10189642-B2,US-2016260049-A1
US-10189642-B2,US-2016304280-A1
US-10189642-B2,US-2016314514-A1
US-10305966-B2,US-2016165067-A1
US-10250393-B2,US-9292876-B1
US-10326733-B2,US-2016068264-A1
US-10058124-B2,EP-3023947-A1
US-10058124-B2,US-2016260156-A1
US-10058124-B2,US-2016363917-A1
US-10572516-B2,US-2016275582-A1
US-2018018482-A1,US-9495851-B1
US-2017019770-A1,US-9324106-B2
US-2017019770-A1,US-2016125505-A1
US-2017019770-A1,US-9470532-B2
US-2017019770-A1,US-9508099-B2
US-2018350148-A1,US-2016063588-A1
US-2018350148-A1,US-2016240002-A1
US-2018350148-A1,US-9477980-B2
US-2018350148-A1,US-9513788-B2
US-10423991-B1,US-2016086391-A1
US-10599982-B2,US-2016189440-A1
US-10514670-B2,US-2016004297-A1
US-10497012-B1,US-2016189278-A1
US-10555051-B2,US-2016162979-A1
US-10555051-B2,US-2016239907-A1
US-10425700-B2,US-9390447-B1
US-2017357698-A1,US-9430794-B2
US-2016048793-A1,US-9282430-B1
US-2017116534-A1,US-2016321736-A1
US-2017127240-A1,US-2016086391-A1
US-2017200144-A1,US-2016203680-A1
US-2017090746-A1,US-9264428-B1
US-2018260887-A1,US-2016025506-A1
US-2018260887-A1,US-2016343068-A1
US-2016335637-A1,US-2016027079-A1
US-10507829-B2,US-9378601-B2
US-10547577-B2,EP-3073421-A1
US-10551852-B2,US-2016068264-A1
US-10558859-B2,US-9336541-B2
US-2016142642-A1,US-2016063589-A1
US-2016094676-A1,US-9323811-B2
US-10127764-B2,US-9227136-B2
US-10127764-B2,US-2016086453-A1
US-10127764-B2,US-2016086447-A1
US-10324439-B2,US-2016300285-A1
KR-101792433-B1,KR-101617279-B1
US-10445486-B2,US-2016044019-A1
US-10552101-B1,US-2016226952-A1
US-10467445-B1,US-9324067-B2
US-10481321-B1,US-9304332-B2
US-10567912-B2,US-2016041000-A1
US-10572901-B2,US-2016148303-A1
US-10592977-B2,US-2016071178-A1
US-10452942-B2,US-9367770-B2
US-10453113-B2,US-2016162973-A1
US-10504522-B2,US-2016048934-A1
US-2017132740-A1,US-2016223347-A1
US-2018358014-A1,US-2016092519-A1
US-2016119271-A1,US-9406081-B2
US-2016150032-A1,US-2016148299-A1
US-2016150032-A1,US-2016148127-A1
US-2016150032-A1,US-2016150372-A1
US-2017010111-A1,US-9384609-B2
US-2016019772-A1,US-2016027093-A1
US-2016248783-A1,US-2016071325-A1
US-2018124851-A1,US-2016005070-A1
US-2018225845-A1,US-9449412-B1
US-2018225845-A1,US-9460462-B1
US-2017228958-A1,US-9336545-B2
US-2019066183-A1,US-2016275424-A1
US-2019066183-A1,US-2016275530-A1
US-2019188918-A1,US-2016335712-A1
US-10564935-B2,US-2016232534-A1
US-10571283-B1,US-2016259341-A1
US-10462089-B2,US-9317849-B2
US-10600113-B2,US-9262778-B2
US-10600113-B2,US-2016117761-A1
US-10509478-B2,US-9230160-B1
US-10387801-B2,US-2016155070-A1
KR-102026900-B1,KR-101632121-B1
US-10146301-B1,US-2016098780-A1
US-10146317-B2,US-9317983-B2
US-10270668-B1,US-9454294-B2
KR-101956206-B1,KR-101659323-B1
KR-20200000757-A,KR-20160109076-A
US-2018342151-A1,US-2016071194-A1
US-2019042648-A1,US-2016162125-A1
US-10468919-B2,US-9499129-B1
US-10521708-B2,US-2016104225-A1
US-10521708-B2,US-2016307246-A1
US-10536750-B2,US-9292866-B2
US-10365636-B2,US-2016012498-A1
US-10424167-B2,US-2016104346-A1
US-10599979-B2,US-9230440-B1
US-10555148-B2,US-9230276-B2
US-10599529-B2,US-2016019636-A1
US-2017032330-A1,US-2016092962-A1
US-10381016-B2,US-2016125071-A1
US-10381016-B2,US-9502025-B2
US-10383405-B2,US-2016125499-A1
US-10430250-B2,US-9384114-B2
US-10592971-B2,US-9330410-B2
US-10521744-B2,US-2016364790-A1
US-10438445-B2,US-2016071370-A1
US-2018201226-A1,US-9390445-B2
US-10074220-B2,US-2016086391-A1
US-10129227-B2,US-2016379282-A1
US-10135633-B2,US-2016092847-A1
US-10149160-B2,US-2016117789-A1
US-10149160-B2,US-2016117788-A1
US-10149160-B2,US-2016125386-A1
US-10149160-B2,US-2016125414-A1
US-10149160-B2,US-2016125394-A1
US-10169660-B1,US-9367770-B2
US-10205239-B1,US-2016005068-A1
US-10278197-B2,US-2016092966-A1
KR-20190078674-A,KR-101617742-B1
KR-20190078674-A,KR-20160118466-A
US-10540700-B1,US-2016110703-A1
US-10586243-B2,US-2016180436-A1
US-10586023-B2,US-2016127185-A1
US-10600099-B2,US-2016035039-A1
US-10600099-B2,US-2016335603-A1
US-10445791-B2,US-2016110701-A1
US-10445791-B2,US-2016260161-A1
US-10581985-B2,KR-20160105282-A
US-2016072341-A1,US-9346365-B1
US-2017026616-A1,US-2016042438-A1
US-2018007531-A1,US-2016055556-A1
US-2017262930-A1,US-2016019628-A1
US-2017300842-A1,US-9286639-B1
US-2019180229-A1,US-2016171584-A1
US-2019180229-A1,US-2016244311-A1
US-2019180229-A1,US-2016350837-A1
US-2018343230-A1,US-2016119282-A1
US-2018007277-A1,US-2016180440-A1
US-2017166399-A1,US-9378482-B1
US-2017219355-A1,US-2016189273-A1
US-2016275775-A1,US-2016171486-A1
US-2016050245-A1,US-9245288-B1
KR-20180066585-A,KR-101609521-B1
KR-20190025249-A,KR-101641999-B1
US-10137984-B1,US-2016104098-A1
US-10121158-B2,US-2016359980-A1
US-10296877-B2,US-9292273-B2
US-10296877-B2,US-9390408-B2
US-10259651-B2,US-9230230-B2
US-10248971-B2,US-2016098783-A1
US-10116559-B2,US-2016026552-A1
US-10524118-B1,US-2016098770-A1
US-10435242-B2,US-2016110702-A1
US-10435242-B2,US-9378482-B1
US-10435242-B2,US-2016314431-A1
US-10435242-B2,US-2016364786-A1
US-10395235-B2,US-2016125414-A1
US-10505731-B1,US-2016019542-A1
US-10416991-B2,US-9311641-B2
US-10416991-B2,US-2016212174-A1
US-10534973-B2,US-9245350-B1
US-10434965-B2,US-9317983-B2
US-10434965-B2,US-9373207-B2
US-10434965-B2,US-9378601-B2
US-10434965-B2,US-9384609-B2
US-10434965-B2,US-9412273-B2
US-10434965-B2,US-9524597-B2
US-2018352415-A1,US-2016321666-A1
US-2018352415-A1,US-2016321649-A1
US-2016119391-A1,US-9420253-B2
US-2018189724-A1,US-2016328767-A1
US-10249100-B2,US-2016110595-A1
US-10204372-B1,US-2016253735-A1
US-10176698-B1,US-2016350776-A1
US-10176698-B1,US-2016371763-A1
US-10185986-B2,US-2016132949-A1
US-10264509-B2,US-2016337799-A1
US-10026233-B2,US-2016070439-A1
US-10275877-B2,US-2016005106-A1
US-10048750-B2,US-2016196603-A1
US-10048750-B2,US-2016299360-A1
US-10082877-B2,US-2016039430-A1
US-10082877-B2,US-9288270-B1
US-10080528-B2,US-9230160-B1
US-10101770-B2,US-2016239796-A1
US-10156903-B2,US-9430796-B1
US-10156903-B2,US-2016342973-A1
US-10249104-B2,US-9229905-B1
US-10249104-B2,US-2016086391-A1
US-10064055-B2,US-9459767-B2
US-10326494-B2,US-9443417-B2
US-10447077-B2,EP-2980734-A1
US-10447077-B2,US-2016042377-A1
US-10491690-B2,US-2016092959-A1
US-10510129-B2,US-9454544-B1
US-10510129-B2,US-9483495-B1
US-10572280-B2,US-2016098783-A1
US-10586217-B2,US-9483880-B2
US-10579816-B2,US-9454758-B2
US-10579245-B1,US-2016189264-A1
US-10514690-B1,US-2016104099-A1
US-10514690-B1,US-2016203649-A1
US-10591916-B2,US-2016203576-A1
US-10591916-B2,US-2016247113-A1
US-10448111-B2,US-2016070580-A1
US-2016217515-A1,US-9275342-B2
US-2017099367-A1,US-9460092-B2
US-2017324762-A1,US-2016050259-A1
US-2017169031-A1,US-2016042334-A1
US-2018121727-A1,US-2016162964-A1
US-2019236721-A1,US-2016300283-A1
US-10438256-B2,US-9460467-B2
US-10503613-B1,US-2016104346-A1
US-10571907-B2,US-9317983-B2
US-10571907-B2,US-2016203649-A1
US-2017344460-A1,US-2016078439-A1
US-2017337026-A1,US-2016034244-A1
US-2017302335-A1,US-2016187189-A1
US-2016119497-A1,US-2016092848-A1
US-2016050100-A1,US-2016012504-A1
US-2018365951-A1,US-2016132854-A1
US-2018365951-A1,US-2016189277-A1
US-2018365951-A1,US-2016283602-A1
US-2017132892-A1,US-2016253732-A1
US-2017060950-A1,US-2016092557-A1
US-2016132843-A1,US-2016155101-A1
US-2016171480-A1,US-2016151715-A1
US-10430784-B1,US-2016232515-A1
US-10430784-B1,US-9443237-B2
US-10532739-B2,US-2016283996-A1
US-10535021-B2,US-2016086391-A1
US-10535021-B2,US-2016171574-A1
US-10428559-B1,US-2016259341-A1
US-10033766-B2,US-2016026552-A1
US-10159282-B2,EP-3023947-A1
US-10159282-B2,US-2016260156-A1
US-10159282-B2,US-2016363917-A1
US-10218708-B1,US-2016042434-A1
US-10218708-B1,US-9460433-B2
US-10218708-B1,US-9483786-B2
US-10229394-B1,US-2016125516-A1
US-10235718-B2,US-9317835-B2
US-10380155-B2,US-2016092695-A1
US-2016356615-A1,US-2016027307-A1
US-2016356615-A1,US-2016171574-A1
US-2016356615-A1,US-2016321771-A1
US-2018268709-A1,US-9230292-B2
US-2017344865-A1,US-9317794-B2
US-2017344773-A1,US-2016371630-A1
US-2016335670-A1,US-2016239896-A1
US-2016232137-A1,US-2016179962-A1
US-2016092519-A1,US-2016092520-A1
US-2017363432-A1,US-2016318468-A1
US-2017187818-A1,US-9261950-B2
US-2017187818-A1,US-9400998-B2
US-2017199762-A1,US-2016217536-A1
US-2019036965-A1,US-2016065570-A1
US-2017129361-A1,US-2016292768-A1
US-2017180345-A1,US-2016350729-A1
US-2016036739-A1,US-2016232482-A1
US-2016241645-A1,US-2016035001-A1
US-2016234322-A1,US-2016232590-A1
US-2016188726-A1,US-2016217522-A1
US-2016088046-A1,US-2016088055-A1
US-2018302746-A1,US-2016244311-A1
US-10127619-B2,US-9372589-B2
US-10366261-B2,US-2016304280-A1
US-10366433-B2,US-9489400-B1
US-10417245-B2,US-9507686-B2
US-10528993-B2,US-2016140557-A1
US-10589720-B1,US-2016086029-A1
KR-20190052824-A,KR-20160046471-A
US-10037321-B1,US-2016063596-A1
US-10084865-B2,US-9351193-B2
US-10093284-B2,US-2016086391-A1
US-10210416-B2,US-9365188-B1
US-10210416-B2,US-2016180428-A1
US-10303784-B2,US-9304332-B2
US-10313751-B2,US-2016071185-A1
KR-20190022068-A,KR-101589878-B1
US-10462283-B2,US-9311685-B2
US-10534327-B2,US-2016190805-A1
US-10438239-B1,US-9324107-B2
US-2016260155-A1,US-2016325980-A1
US-2017323481-A1,US-2016253745-A1
US-2017249314-A1,US-2016358242-A1
US-2018374372-A1,US-2016342690-A1
US-2017116239-A1,US-2016042050-A1
US-2017123624-A1,US-2016063611-A1
US-2017206197-A1,US-2016092557-A1
US-2018203470-A1,US-2016185466-A1
US-10406926-B2,US-2016071079-A1
US-10356063-B2,US-2016019538-A1
US-10375054-B2,US-2016197915-A1
US-10475019-B2,US-2016092864-A1
US-10027159-B2,US-2016005068-A1
US-10081368-B1,US-9229905-B1
US-10124754-B1,US-2016005068-A1
TW-I672648-B,CN-105976232-A
KR-102003205-B1,KR-101650566-B1
US-10482504-B2,US-2016225010-A1
US-10519021-B2,US-2016203431-A1
US-10564936-B2,US-2016232534-A1
US-10491536-B2,US-2016071111-A1
US-10547809-B2,US-9245291-B1
US-2017330268-A1,US-2016092969-A1
US-2017255851-A1,US-2016212178-A1
US-2017355379-A1,US-2016325755-A1
US-2018293625-A1,US-9305310-B2
US-2017116016-A1,US-2016080451-A1
US-2018246891-A1,US-2016182617-A1
US-2018082156-A1,US-2016314377-A1
US-2018295077-A1,US-9367864-B2
US-2017220589-A1,US-2016294961-A1
US-2017222948-A1,US-2016071325-A1
